"el_to"
"http://ec.europa.eu/internal_market/intellectual-property/docs/joint-report-epo-ohim-final-version_en.pdf"
"http://copyright.gov/docs/musiclicensingstudy/copyright-and-the-music-marketplace.pdf"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2515581"
"http://stakeholders.ofcom.org.uk/binaries/research/telecoms-research/online-copyright/Kantar-Media.pdf"
"http://infojustice.org/archives/28840"
"http://stakeholders.ofcom.org.uk/binaries/research/telecoms-research/filesharing/gfk.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1144313"
"http://dash.harvard.edu/handle/1/3128762"
"http://www.sciencedirect.com/science/article/pii/S0165176505003204"
"http://jci.sagepub.com/content/33/3/206.abstract"
"http://infojustice.org/archives/30466#more-30466"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2515581"
"http://link.springer.com/article/10.1007/s10551-008-9884-z#page-1"
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421."
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421"
"http://link.springer.com/article/10.1007/s10551-010-0645-4#page-1"
"http://www.emeraldinsight.com/series/cea"
"http://www.sciencedirect.com/science/article/pii/S0378720606000450"
"http://difusion.ulb.ac.be/vufind/Record/ULB-DIPOT:oai:dipot.ulb.ac.be:2013/80196/Holdings"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1465-7295.2000.tb00011.x/abstract"
"http://scholarlycommons.law.case.edu/cgi/viewcontent.cgi?article=1046&context=faculty_publications"
"http://qje.oxfordjournals.org/content/122/3/1307.short"
"http://link.springer.com/article/10.1007/s10551-009-0081-5"
"http://www.tandfonline.com/doi/abs/10.1080/01639625.2010.514202"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://link.springer.com.ezproxy.lib.gla.ac.uk/article/10.1007/s10551-007-9424-2"
"http://www.sciencedirect.com/science/article/pii/S0747563211002913"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/management/study-collectivemgmt_en.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2214025"
"http://tvn.sagepub.com.ezproxy.lib.gla.ac.uk/content/13/5/399.full.pdf+html"
"http://journals.ama.org/doi/abs/10.1509/jmkg.71.4.1"
"http://www.tandfonline.com/doi/abs/10.1080/01449290902765076"
"http://www.tandfonline.com/doi/abs/10.1080/14786010903358117"
"http://www.serci.org/rerci.html#Vol2No2"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://nms.sagepub.com.ezproxy.lib.gla.ac.uk/content/14/7/1147.full"
"http://eprints.bournemouth.ac.uk/19521/2/DACS-Report-Final.pdf"
"http://www.tandfonline.com/doi/full/10.1080/01639620903231548#.VVonVPlViko"
"http://moritzlaw.osu.edu/students/groups/oslj/"
"http://digitalcommons.lmu.edu/cgi/viewcontent.cgi?article=2347&context=llr"
"http://www.jstor.org/discover/10.1086/501082?uid=2129&uid=2134&uid=2&uid=70&uid=4&sid=21106874756863"
"http://www"
"http://www"
"http://stakeholders.ofcom.org.uk/binaries/research/telecoms-research/online-copyright/Kantar-Media.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2515581"
"https://ustr.gov/sites/default/files/2015-Special-301-Report-FINAL.pdf"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://ssrn.com/abstract=1005564"
"http://web.archive.org/web/20101206161639/http://www.copyright.org.au/admin/cms-acc1/_images/13730910374c97f6ba497bf.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/management/study-collectivemgmt_en.pdf"
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421"
"http://ec.europa.eu/internal_market/intellectual-property/docs/joint-report-epo-ohim-final-version_en.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://copyright.gov/docs/musiclicensingstudy/copyright-and-the-music-marketplace.pdf"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://www.hadopi.fr/download/HADOPI_T0_version_long.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://ssrn.com/abstract=1005564"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://web.archive.org/web/20101206161639/http://www.copyright.org.au/admin/cms-acc1/_images/13730910374c97f6ba497bf.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://www.hadopi.fr/download/HADOPI_T0_version_long.pdf"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"https://ustr.gov/sites/default/files/2015-Special-301-Report-FINAL.pdf"
"http://www"
"http://ec.europa.eu/internal_market/copyright/docs/management/study-collectivemgmt_en.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421"
"http://ec.europa.eu/internal_market/intellectual-property/docs/joint-report-epo-ohim-final-version_en.pdf"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1414209"
"http://nms.sagepub.com/content/10/6/893"
"http://onlinelibrary.wiley.com/doi/10.1111/j.0021-9029.2006.00142.x/full"
"http://www.magid.com/sites/default/files/pdf/vuze.pdf"
"http://link.springer.com/article/10.1007/s10551-011-1079-3"
"http://www.iacis.org/jcis/jcis_toc.php?volume=51&issue=3"
"http://pubs.iir.hit-u.ac.jp/admin/en/pdfs/show/602"
"http://ssc.sagepub.com/content/25/3/339.short"
"http://pubsonline.informs.org/doi/abs/10.1287/mnsc.1070.0833?journalCode=mnsc"
"http://www.jstor.org/stable/10.1086/511995"
"http://www.emeraldinsight.com/doi/full/10.1108/14684521111176453"
"http://www.sciencedirect.com/science/article/pii/S0167624510000260"
"http://www.degruyter.com/view/j/libr.2009.59.issue-4/libr.2009.022/libr.2009.022.xml"
"http://link.springer.com/article/10.1007/s10551-009-0247-1#page-1"
"http://papers.ssrn.com/sol3/PIP_Journal.cfm?pip_jrnl=881114"
"http://link.springer.com/article/10.1007/s10824-007-9042-y/fulltext.html"
"http://link.springer.com/article/10.1007/s12103-011-9117-3#page-1"
"http://www.igi-global.com/article/untangling-web-relationships-between-wealth/39016"
"http://www.sciencedirect.com/science/article/pii/S0747563209000028"
"http://link.springer.com/article/10.1007/s11459-011-0129-1"
"http://pubsonline.informs.org/doi/abs/10.1287/mksc.1100.0600"
"http://uhra.herts.ac.uk/handle/2299/10867"
"http://www.emeraldinsight.com/doi/abs/10.1108/02634501211273832"
"http://ijoc.org/index.php/ijoc/article/view/800"
"http://www.sciencedirect.com/science/article/pii/S0167624510000259"
"http://www.tandfonline.com/doi/abs/10.1207/s15327736me1802_3"
"http://www.tandfonline.com/doi/pdf/10.1080/01449290512331321857"
"http://link.springer.com/article/10.1007/s11066-014-9085-0"
"http://sbp-journal.com/index.php/sbp/article/view/1624"
"http://link.springer.com/article/10.1007/s10657-008-9056-8#page-1"
"http://journals.ama.org/doi/abs/10.1509/jmkg.74.2.40"
"http://www.sciencedirect.com/science/article/pii/S1053535707001849"
"http://link.springer.com/article/10.1007/s10676-008-9179-1"
"http://www.tandfonline.com/doi/abs/10.1080/10253860903063253"
"http://www.sciencedirect.com/science/article/pii/S0148296308001070"
"http://www.sciencedirect.com/science/article/pii/S0167624508000723"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1753-9137.2010.01079.x/full"
"http://www.jstor.org/stable/10.1086/430809"
"http://www.tandfonline.com/doi/abs/10.1080/1097198X.2012.10845610"
"http://onlinelibrary.wiley.com/doi/10.1002/cb.357/abstract"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1467-6451.2007.00316.x/full"
"http://www.emeraldinsight.com/doi/abs/10.1108/00251741011082099"
"http://www.sciencedirect.com/science/article/pii/S0167718713001288"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1465-7287.2009.00152.x/abstract"
"http://www.jecr.org/node/122"
"http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4402876&tag=1"
"https://www.ncjrs.gov/App/publications/abstract.aspx?ID=235983"
"http://www.iacis.org/jcis/jcis_toc.php?volume=49&issue=4"
"http://digital.publicacionsurv.cat/index.php/purv/catalog/view/131/115/270-1"
"http://www.sciencedirect.com/science/article/pii/S0167624512000388"
"http://www.jstor.org/stable/27735250?seq=1#page_scan_tab_contents"
"http://www.my3q"
"http://www.tandfonline.com/doi/abs/10.1080/14786010903358125"
"http://www.emeraldinsight.com/doi/abs/10.1108/08876041211266404"
"https://ideas.repec.org/a/idt/journl/cs7703.html"
"http://iisit.org/Vol7/IISITv7p321-328Acilar817.pdf"
"http://www.jstor.org/stable/25123390?seq=1#page_scan_tab_contents"
"http://www.tandfonline.com/doi/abs/10.1080/01639620490497947"
"http://faculty.mu.edu.sa/public/uploads/1357291461.1669out20.pdf"
"http://www.sciencedirect.com.ezproxy.lib.gla.ac.uk/science/article/pii/S0193397311001146"
"http://www.serci.org/rerci.html"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1481272"
"http://link.springer.com/article/10.1007/s10551-007-9636-5"
"http://web.a.ebscohost.com.ezproxy.lib.gla.ac.uk/ehost/detail/detail?vid=3&sid=8bf3f446-6ffe-4585-a61e-0ee5db964666@sessionmgr4001&hid=4101&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ==#db=buh&AN=79987280"
"http://www-tandfonline-com.ezproxy.lib.gla.ac.uk/doi/full/10.1080/15456870.2010.521471#abstract"
"http://www.sciencedirect.com.ezproxy.lib.gla.ac.uk/science/article/pii/S0378720612000493"
"http://www.emeraldinsight.com/doi/abs/10.1108/07363760810870662"
"http://pubsonline.informs.org/doi/pdf/10.1287/isre.1100.0344"
"http://link.springer.com/article/10.1007/s10551-009-0027-y#page-1"
"http://www.conta.uom.gr/conta/publications/PDF/gender_differences_in_digital_music_distribution_methods_-_P2P_Networking_and_Applications.pdf"
"http://link.springer.com/article/10.1007/s12083-009-0056-4#page-1"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1083-6101.2004.tb00293.x/full"
"http://www.sciencedirect.com/science/article/pii/S0047235210000711"
"http://journals.ama.org/doi/pdf/10.1509/jppm.23.1.43.30398"
"http://pubsonline.informs.org/doi/abs/10.1287/mnsc.1070.0699"
"http://link.springer.com/article/10.1007/BF03250984"
"http://www.sciencedirect.com/science/article/pii/S1567422308000033"
"http://www.sciencedirect.com/science/article/pii/S016762451200008X"
"http://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222310208"
"http://www.sciencedirect.com/science/article/pii/S0166497207000053"
"http://con.sagepub.com/content/13/1/63.short"
"http://papers.ssrn.com/sol3/Papers.cfm?abstract_id=1350451"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1460-2466.2006.00026.x/abstract"
"http://www.rivisteweb.it/doi/10.1427/30395"
"http://www.sciencedirect.com/science/article/pii/S0148296309002033"
"http://www.sciencedirect.com/science/article/pii/S0747563211001762"
"http://www.tandfonline.com/doi/abs/10.1080/01639625.2011.584275"
"http://www.tandfonline.com/doi/abs/10.1080/10864415.2003.11044343"
"http://jsr.sagepub.com/content/11/3/246.short"
"http://www.tandfonline.com/doi/abs/10.1080/10705510802154331"
"http://link.springer.com/article/10.1007/s10551-007-9543-9"
"http://journals.ama.org/doi/abs/10.1509/jmkg.72.1.1"
"http://www.ivir.nl/publicaties/download/174"
"http://www"
"http://ssc.sagepub.com/content/27/1/24.short"
"http://www.serci.org/2006/zentner.pdf"
"http://link.springer.com/article/10.1007/s10551-004-2170-9"
"http://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280310?journalCode=mmis20#preview"
"http://www.researchgate.net/publication/220591355_Same_Coin_Different_Sides_Differential_Impact_of_Social_Learning_on_Two_Facets_of_Music_Piracy"
"http://www.tandfonline.com/doi/abs/10.1080/0144929X.2011.602424"
"http://repository.cmu.edu/cgi/viewcontent.cgi?article=1025&context=epp"
"https://old.ipo.gov.uk/ipresearch-future-200905.pdf"
"http://www.tandfonline.com/doi/abs/10.1080/01639620701588131"
"http://onlinelibrary.wiley.com/doi/10.1002/cb.211/abstract"
"http://link.springer.com.ezproxy.lib.gla.ac.uk/article/10.1007/s10551-007-9366-8"
"http://www.tandfonline.com/doi/abs/10.1080/01449290301784"
"http://obiegikultury.centrumcyfrowe.pl/en"
"http://link.springer.com.ezproxy.lib.gla.ac.uk/article/10.1007/s10551-007-9361-0"
"http://www.sciencedirect.com.ezproxy.lib.gla.ac.uk/science/article/pii/S1053535708000164"
"http://nms.sagepub.com/content/11/8/1372.full.pdf"
"http://www.cs.princeton.edu/~felten/boorstin-thesis.pdf"
"http://web.b.ebscohost.com.ezproxy.lib.gla.ac.uk/ehost/detail/detail?vid=2&sid=630b348e-c803-41b1-b576-92fa8f8620a8@sessionmgr112&hid=101&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ=="
"http://www.tandfonline.com/doi/abs/10.1080/10508422.2011.570163"
"http://www.jstor.org/stable/23813539?seq=1#page_scan_tab_contents"
"http://onlinelibrary.wiley.com/doi/10.1111/j.1083-6101.2006.tb00301.x/full"
"http://www.jstor.org/stable/10.1086/501085?seq=1#page_scan_tab_contents"
"http://zenodo.org/record/8553/files/CREATe-Working-Paper-2014-05.pdf"
"http://www.tandfonline.com/doi/abs/10.1080/02642060802250278#.VWOBqk9Viko"
"http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.99.544&rep=rep1&type=pdf"
"http://ieeexplore.ieee.org/xpl/login.jsp?tp=&arnumber=4341218&url=http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4341218"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2588658"
"http://dx.doi.org/10.2139/ssrn.2608513"
"http://dx.doi.org/10.2139/ssrn.2603400"
"https://zenodo.org/record/8374/files/CREATe-Working-Paper-2013-04.pdf"
"http://www.texaslrev.com/"
"http://ilr.law.uiowa.edu/"
"http://onlinelibrary.wiley.com.ezproxy.lib.gla.ac.uk/journal/10.1111/(ISSN)1083-6101"
"http://scholarship.law.cornell.edu/cgi/viewcontent.cgi?article=3184&context=clr"
"http://www.coll.mpg.de/pdf_dat/2010_29online.pdf"
"http://www3.nd.edu/~ndlrev/archive_public/87ndlr1/Gerhardt.pdf"
"http://scholarship.law.duke.edu/dltr/vol9/iss1/17/"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2199058"
"http://scholarship.kentlaw.iit.edu/fac_schol/733/"
"http://ejlt.org/article/view/149/252"
"http://infojustice.org/archives/29916"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2240335"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2180769"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1869390"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=997963"
"http://scholarship.law.berkeley.edu/cgi/viewcontent.cgi?article=1500&context=facpubs"
"http://eprints.bournemouth.ac.uk/19520/1/Singh_Kretschmer_Idols_Published.pdf"
"http://wisconsinlawreview.org/wp-content/files/2-Carrier.pdf"
"http://www.jthtl.org/content/articles/V5I3/JTHTLv5i3_SickerOhmGunaji.PDF"
"http://archive.nyu.edu/bitstream/2451/27796/2/CeDER-PP-2004-01.pdf"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://web.archive.org/web/20101206161639/http://www.copyright.org.au/admin/cms-acc1/_images/13730910374c97f6ba497bf.pdf"
"http://eprints.bournemouth.ac.uk/16091/1/_contractlaw-report.pdf"
"http://eprints.gla.ac.uk/71475/"
"http://www.copyright.org.au/acc_prod/ACC/Research_Papers/The_Economic_Contribution_of_Australia_s_Copyright_Industries_2002-2014.aspx"
"http://ec.europa.eu/internal_market/copyright/docs/management/study-collectivemgmt_en.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/etd2002b53001e34_en.pdf"
"http://scholarship.law.upenn.edu/cgi/viewcontent.cgi?article=2184&context=faculty_scholarship"
"http://dx.doi.org/10.2139/ssrn.2407145"
"http://ideaexchange.uakron.edu/cgi/viewcontent.cgi?article=1225&context=ua_law_publications"
"http://www.econstor.eu/bitstream/10419/46520/1/639573924.pdf"
"http://pubsonline.informs.org/doi/abs/10.1287/mnsc.46.4.563.12061"
"http://dl.acm.org/citation.cfm?id=2675234"
"http://ec.europa.eu/internal_market/copyright/docs/studies/infosoc-study_en.pdf"
"http://eprints.bournemouth.ac.uk/1267/"
"http://dl.acm.org/citation.cfm?id=792707"
"http://www.jstor.org/stable/2776751"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/405874/Penalty_Fair_Study_of_criminal_sanctions_for_copyright_infringement_available_under_the_CDPA_1988.pdf"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/312765/ipresearch-ukinvestment-201206.pdf"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/309681/ipresearch-private-150313.pdf"
"http://ec.europa.eu/internal_market/intellectual-property/docs/joint-report-epo-ohim-final-version_en.pdf"
"http://www.jstor.org/stable/3085624?seq=1#page_scan_tab_contents"
"http://dl.acm.org/citation.cfm?id=903939"
"http://www.jstor.org/stable/40398240"
"http://onlinelibrary.wiley.com/doi/10.1002/smj.296/abstract"
"http://webarchive.nationalarchives.gov.uk/20140603093549/http://www.ipo.gov.uk/ipresearch-ipenforcement-201010.pdf"
"http://eprints.bbk.ac.uk/10508/"
"https://old.ipo.gov.uk/ipresearch-fake-2005.pdf"
"http://ciber-research.eu/download/20090601-SABIP-main-1.pdf"
"http://www.tandfonline.com/doi/abs/10.1080/000368400110034253#.VcH5__N_Oko"
"http://www.copyrighthub.co.uk/Documents/dce-report-phase1.aspx"
"http://www.copyrighthub.co.uk/Documents/dce-report-phase2.aspx"
"http://www.sciencedirect.com/science/article/pii/S0736585304000437"
"http://www.pewinternet.org/files/old-media/Files/Reports/2004/PIP_Artists.Musicians_Report.pdf.pdf"
"http://www.nber.org/papers/w7552"
"http://www.albany.edu/~pm157/research/The_Impact_of_Illegal_Peer-to-Peer_File-Sharing_on_the_Media_Industry.pdf"
"http://www.jstor.org/stable/40398239"
"http://www.serci.org/2013/hazucha-serci-2013.pdf"
"http://faculty.washington.edu/bajari/metricssp10/ipod.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/databases/evaluation_report_en.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"https://www.gov.uk/government/publications/orphan-works-in-the-uk-and-overseas"
"http://www.ohchr.org/EN/Issues/CulturalRights/Pages/impactofintellectualproperty.aspx"
"http://copyright.gov/docs/musiclicensingstudy/copyright-and-the-music-marketplace.pdf"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://www.nber.org/papers/w8977"
"http://oep.oxfordjournals.org/content/55/2/235.abstract"
"http://swopec.hhs.se/lunewp/abs/lunewp2000_009.htm"
"http://www.jstor.org/stable/1833064?seq=1#page_scan_tab_contents"
"http://dx.doi.org/10.1016/S0048-7333(02)00095-1"
"http://groups.google.com"
"http://users.ece.cmu.edu/~peha/quantifying_global_P2P.pdf"
"http://dl.acm.org/citation.cfm?id=792707"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1864203"
"http://www.tandfonline.com/doi/abs/10.1080/1350485042000200187#.VcXtw_N_Oko"
"http://ec.europa.eu/internal_market/copyright/docs/resale/report_en.pdf"
"http://www.lexisnexis.com.ezproxy.lib.gla.ac.uk/uk/legal/search/homesubmitForm.do"
"http://www.sciencedirect.com/science/article/pii/S004873339700022X"
"http://www.jstor.org/stable/1252012?seq=1#page_scan_tab_contents"
"http://www.jstor.org/stable/10.1086/500683"
"http://www.tandfonline.com/doi/abs/10.1080/13571510084087#.VcRhj_lViko"
"http://scholarship.kentlaw.iit.edu/fac_schol/733/"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://www"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://www.hadopi.fr/download/HADOPI_T0_version_long.pdf"
"http://ssrn.com/abstract=1005564"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://copyright.gov/orphan/reports/orphan-works2015.pdf"
"http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2515581"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://ssrn.com/abstract=1005564"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
"http://apo.org.au/files/Resource/copyrightexceptionsforprivatecopyingofphotographsandfilmsreviewofsections47jand110aaofthecopyrightact1968.pdf"
"http://www.alrc.gov.au/sites/default/files/pdfs/publications/final_report_alrc_122_2nd_december_2013_.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/management/study-collectivemgmt_en.pdf"
"http://ec.europa.eu/internal_market/copyright/docs/studies/141219-study_en.pdf"
"http://ec.europa.eu/information_society/newsroom/cf/dae/document.cfm?action=display&doc_id=6421"
"https://www.aeaweb.org/econlit/jelCodes.php?view=jel"
